Year,Semester,Instructor,Gender,Class,HS GPA,ACT conversion,Pretest,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Final
2018,Winter,B,Male,Freshman,2.93,18,,94,94,89,100,96,83
2018,Winter,B,Female,Junior,3.34,24,37,90,88,85,78,64,77
2018,Winter,D,Female,Freshman,3.78,22,35,70,88,76,80,86,77
2018,Winter,E,Female,Sophomore,3.84,26,33,78,60,85,67,76,60
2018,Winter,B,Male,Freshman,1.97,,30,80,78,53,84,90,80
2018,Winter,A,Female,Junior,3.55,20,37,92,94,80,76,52,72
2018,Winter,C,Male,Freshman,3.17,23,35,74,78,71,62,,50
2018,Winter,E,Female,Sophomore,4,26,42,100,94,98,75,78,88
2018,Winter,C,Female,Freshman,,23,,44,28,,,,
2018,Winter,D,Male,Freshman,2.4,18,47,74,70,44,42,60,42
2018,Winter,C,Male,Freshman,3.47,22,,,92,58,80,88,80
2018,Winter,B,Male,Freshman,3.22,29,33,92,70,85,85,90,80
2018,Winter,E,Female,Freshman,3,,45,82,88,87,85,78,77
2018,Winter,C,Male,Freshman,3.51,26,25,74,70,82,73,78,67
2018,Winter,D,Male,Freshman,3.72,24,40,78,78,91,80,72,83
2018,Winter,E,Male,Freshman,2.98,21,27,52,54,53,42,28,47
2018,Winter,E,Female,Freshman,3,17,28,42,28,45,29,34,70
2018,Winter,C,Female,Freshman,3.36,23,,86,92,95,75,88,72
2018,Winter,A,Male,Senior,3.11,18,37,78,74,64,65,56,58
2018,Winter,A,Male,Freshman,2.61,19,,88,36,89,55,70,63
2018,Winter,D,Male,Freshman,3.22,19,30,76,48,58,60,70,53
2018,Winter,A,Male,Freshman,2.81,17,,80,66,85,84,84,82
2018,Winter,A,Male,Freshman,3.14,27,,96,90,91,91,94,88
2018,Winter,D,Male,Freshman,2.78,19,32,56,48,75,56,66,42
2018,Winter,B,Female,Sophomore,,,27,56,68,62,64,52,53
2018,Winter,B,Male,Junior,2.96,27,,82,74,87,84,96,90
2018,Winter,B,Male,Freshman,3.82,25,37,94,96,80,89,90,80
2018,Winter,A,Male,Senior,2.98,25,50,72,74,78,58,80,68
2018,Winter,B,Male,Freshman,3.44,19,20,36,36,29,33,,33
2018,Winter,B,Male,Freshman,2.98,17,30,56,56,69,56,56,43
2018,Winter,C,Female,Freshman,2.98,16,30,72,66,80,58,76,57
2018,Winter,D,Male,Freshman,2.71,22,40,60,70,75,51,64,50
2018,Winter,D,Female,Sophomore,3.77,25,33,62,44,55,38,,
2018,Winter,E,Male,Sophomore,,,57,90,94,71,73,88,78
2018,Winter,A,Male,Senior,3.48,20,53,98,92,98,98,98,88
2018,Winter,D,Female,Sophomore,,22,35,84,92,91,87,84,82
2018,Winter,B,Male,Junior,3.28,17,38,74,74,,,,62
2018,Winter,B,Male,Freshman,3.05,21,30,92,76,76,91,96,82
2018,Winter,A,Male,Freshman,2.93,23,27,82,66,65,,,
2018,Winter,E,Female,Freshman,4,25,55,90,94,85,73,82,82
2018,Winter,B,Female,Freshman,2.64,21,25,58,68,64,60,42,50
2018,Winter,A,Male,Sophomore,,,,90,90,65,55,50,55
2018,Winter,E,Male,Freshman,3.26,27,40,96,96,98,93,92,90
2018,Winter,E,Female,Freshman,2.93,20,33,38,32,51,40,44,32
2018,Winter,B,Female,Freshman,2.55,17,20,40,32,42,22,28,
2018,Winter,E,Male,Junior,3.12,26,37,90,88,87,91,92,85
2018,Winter,A,Male,Freshman,2.33,19,25,40,24,40,,,
2018,Winter,B,Male,Freshman,,,20,80,64,56,,,
2018,Winter,C,Male,Freshman,3.47,19,50,88,76,82,67,74,57
2018,Winter,E,Male,Freshman,2.87,21,,54,58,65,53,40,33
2018,Winter,D,Male,Freshman,3.65,26,28,66,86,87,84,68,72
2018,Winter,E,Female,Sophomore,3.27,19,35,76,90,93,89,100,83
2018,Winter,B,Male,Sophomore,3.01,15,33,82,84,58,75,56,62
2018,Winter,A,Male,Sophomore,3.14,18,,66,68,69,40,38,48
2018,Winter,B,Male,Junior,3.37,23,40,70,54,58,51,48,43
2018,Winter,E,Male,Freshman,2.29,16,15,44,28,38,,,
2018,Winter,E,Female,Junior,3.19,20,52,92,98,96,84,74,80
2018,Winter,C,Male,Freshman,3.24,23,42,98,98,96,91,94,87
2018,Winter,A,Male,Senior,3.05,21,48,78,58,73,82,74,73
2018,Winter,C,Male,Sophomore,3.15,30,25,96,98,96,95,86,83
2018,Winter,D,Male,Freshman,,,32,80,54,62,,,
2018,Winter,D,Male,Freshman,3.74,24,35,82,100,98,100,96,95
2018,Winter,E,Male,Sophomore,3.03,25,43,94,84,78,82,78,77
2018,Winter,C,Female,Freshman,2.82,23,40,80,66,78,53,58,52
2018,Winter,A,Female,Sophomore,3.6,17,17,42,42,73,40,24,
2018,Winter,B,Male,Sophomore,3.9,22,20,92,84,80,,,
2018,Winter,B,Male,Sophomore,3.99,26,55,92,98,95,95,92,83
2018,Winter,D,Male,Freshman,3.55,31,,64,60,65,45,74,48
2018,Winter,C,Male,Freshman,3.42,24,40,84,78,84,62,62,57
2018,Winter,A,Female,Senior,3.75,26,28,94,90,91,93,86,87
2018,Winter,C,Female,Freshman,3.53,22,28,82,84,91,71,92,78
2018,Winter,C,Male,Freshman,3.79,21,42,80,92,91,69,86,65
2018,Winter,C,Male,Freshman,2.46,18,27,78,88,87,65,42,65
2018,Winter,B,Male,Sophomore,3.36,24,37,86,92,95,82,76,82
2018,Winter,C,Female,Freshman,3.51,22,28,82,64,71,64,66,48
2018,Winter,A,Female,Freshman,3.68,21,,54,54,65,65,60,55
2018,Winter,A,Female,Sophomore,,,25,94,42,56,31,36,33
2018,Winter,A,Female,Sophomore,3.53,22,32,96,76,67,75,82,67
2018,Winter,A,Male,Junior,2.35,24,,94,80,93,84,78,80
2018,Winter,A,Male,Freshman,2.23,16,25,76,66,65,40,40,40
2018,Winter,A,Male,Freshman,2.8,21,45,92,84,69,82,62,70
2018,Winter,E,Male,Freshman,2.6,16,,32,48,53,,,
2018,Winter,E,Male,Freshman,2.41,,,74,58,76,55,48,58
2018,Winter,E,Male,Sophomore,,,32,56,42,,,,
2018,Winter,D,Male,Senior,3.71,22,52,86,70,84,65,82,63
2018,Winter,A,Female,Freshman,3.95,,50,94,98,84,82,82,85
2018,Winter,C,Female,Freshman,,,32,66,82,82,73,88,
2018,Winter,A,Female,Senior,2.93,22,37,62,54,84,49,50,55
2018,Winter,B,Female,Sophomore,2.85,,37,60,50,73,62,56,52
2018,Winter,B,Male,Freshman,3.09,17,,52,38,36,27,30,40
2018,Winter,E,Male,Freshman,3.57,23,50,100,96,93,95,92,
2018,Winter,A,Male,Sophomore,3.74,22,48,96,98,91,91,88,85
2018,Winter,C,Female,Freshman,4,22,42,98,98,89,78,96,78
2018,Winter,D,Female,Freshman,2.93,20,22,46,32,,,,
2018,Winter,E,Female,Sophomore,3.25,25,28,80,82,78,53,34,43
2018,Winter,E,Female,Senior,3.88,26,40,88,98,85,73,88,80
2018,Winter,A,Male,Freshman,2.32,20,27,80,88,91,55,60,52
2018,Winter,B,Male,Senior,3.22,20,42,82,72,76,65,86,72
2018,Winter,B,Female,Freshman,2.95,17,35,58,42,56,40,44,40
2018,Winter,E,Male,Sophomore,3.11,25,,90,82,82,84,80,82
2018,Winter,D,Male,Freshman,1.96,25,25,66,60,75,44,64,55
2018,Winter,C,Male,Freshman,3.25,22,,68,68,69,,68,55
2018,Winter,E,Female,Freshman,3.81,22,38,44,44,55,40,56,48
2018,Winter,A,Female,Sophomore,3.94,29,50,98,98,93,96,94,90
2018,Winter,C,Male,Freshman,3.12,28,,92,74,73,55,50,58
2018,Winter,A,Female,Junior,3.54,20,,92,86,84,75,84,62
2018,Winter,D,Male,Freshman,3.81,26,33,90,76,76,40,76,53
2018,Winter,A,Male,Freshman,2.61,19,,64,64,51,33,34,30
2018,Winter,B,Male,Freshman,3.97,27,35,92,80,80,75,82,83
2018,Winter,A,Female,Sophomore,4,34,50,96,94,91,93,94,83
2018,Winter,C,Male,Junior,,25,,84,56,64,42,,52
2018,Winter,E,Male,Sophomore,3.65,25,30,72,94,84,78,90,80
2018,Winter,E,Male,Junior,3.65,25,40,82,80,80,78,68,82
2018,Winter,E,Male,Freshman,3.82,23,,70,76,84,78,74,73
2018,Winter,E,Female,Sophomore,2.99,23,,82,76,76,69,72,85
2018,Winter,A,Male,Freshman,2.94,20,22,62,36,67,35,,
2018,Winter,A,Female,Freshman,2.33,16,30,40,38,58,31,22,
2018,Winter,C,Male,Sophomore,2.58,23,38,62,56,45,,32,
2018,Winter,A,Female,Senior,,27,32,92,94,89,51,86,70
2018,Winter,B,Male,Sophomore,3.08,27,60,100,90,95,84,82,83
2018,Winter,A,Male,Freshman,,,45,82,64,,,,
2018,Winter,E,Male,Freshman,3.15,20,,62,50,73,65,66,55
2018,Winter,D,Male,Sophomore,3.73,22,48,80,72,80,64,74,70
2018,Winter,D,Male,Junior,,29,77,100,100,95,95,96,93
2018,Winter,C,Male,Freshman,2.13,,25,76,48,25,35,32,
2018,Winter,E,Male,Sophomore,3.6,26,40,98,96,95,95,94,90
2018,Winter,B,Male,Junior,3.38,19,,78,50,49,45,,
2018,Winter,D,Female,Sophomore,,,33,94,92,89,82,78,85
2018,Winter,E,Female,Freshman,3.53,25,,90,80,89,60,64,62
2018,Winter,B,Male,Junior,3.4,25,47,90,88,87,84,96,82
2018,Winter,E,Female,Freshman,,20,13,58,46,78,,36,37
2018,Winter,D,Male,Freshman,3.69,29,42,88,68,80,65,68,73
2018,Spring,C,Female,Junior,3.48,20,32,70,46,42,51,58,42
2018,Spring,C,Female,Freshman,3.76,25,32,84,54,70,65,58,63
2018,Spring,A,Female,Freshman,,20,,64,74,60,75,52,58
2018,Spring,A,Male,Freshman,3.27,28,42,82,42,60,,,
2018,Spring,A,Female,Freshman,2.69,17,,42,46,38,36,,
2018,Spring,A,Female,Freshman,2.87,21,,74,74,70,62,72,57
2018,Spring,D,Male,Freshman,3.53,24,,84,68,72,71,60,72
2018,Spring,C,Male,Sophomore,3.17,27,40,80,84,68,51,68,70
2018,Spring,D,Female,Freshman,3.7,23,42,88,78,64,53,80,73
2018,Spring,C,Female,Freshman,,,37,62,70,90,89,84,83
2018,Spring,C,Male,Sophomore,,,53,94,86,92,80,82,73
2018,Spring,D,Male,Junior,3.42,24,38,94,92,92,78,80,73
2018,Spring,C,Male,Sophomore,2.47,24,28,78,80,86,91,74,68
2018,Spring,A,Male,Freshman,3.28,26,,56,34,,,,
2018,Spring,A,Male,Junior,3.46,27,,94,92,90,,,78
2018,Spring,A,Female,Non-Matriculating,,26,33,96,92,88,91,84,73
2018,Spring,A,Male,Sophomore,3,21,40,68,54,84,55,64,55
2018,Spring,A,Male,Freshman,3.09,25,,86,48,66,44,30,52
2018,Spring,D,Female,Freshman,3.77,23,30,72,68,80,80,62,57
2018,Spring,D,Male,Freshman,,,,60,52,58,45,60,53
2018,Spring,C,Male,Freshman,2.41,15,,34,26,28,,,22
2018,Spring,A,Male,Sophomore,3.4,28,35,100,100,96,98,98,98
2018,Spring,D,Female,Freshman,3.11,19,,72,82,92,93,94,78
2018,Spring,C,Female,Freshman,,24,35,74,68,70,71,64,60
2018,Spring,D,Female,Freshman,3.56,19,47,66,52,58,45,46,55
2018,Spring,#N/A,Male,Freshman,,,28,60,48,60,,,
2018,Spring,D,Male,Freshman,2.77,25,,56,50,48,,,
2018,Spring,A,Male,Sophomore,3.74,26,,84,86,50,,,
2018,Spring,A,Male,Sophomore,3.48,19,,92,94,90,95,96,87
2018,Spring,C,Female,Sophomore,3.48,22,35,70,60,60,51,64,45
2018,Spring,D,Female,Freshman,3.35,27,28,68,76,64,84,74,57
2018,Spring,C,Male,Freshman,3,22,23,84,98,92,87,90,73
2018,Spring,C,Female,Sophomore,2.81,21,32,74,70,68,76,74,55
2018,Spring,A,Male,Junior,3.58,22,47,96,78,90,84,86,83
2018,Spring,#N/A,Female,Sophomore,,,37,68,64,,,,
2018,Spring,C,Male,Sophomore,3.79,31,53,84,64,62,65,56,72
2018,Spring,A,Female,Sophomore,3.11,26,55,92,96,92,93,88,88
2018,Spring,C,Female,Sophomore,2.57,22,33,58,64,78,35,,32
2018,Spring,D,Male,Freshman,3.67,24,,92,98,96,93,98,85
2018,Spring,D,Male,Freshman,3.74,21,27,86,94,98,95,92,90
2018,Spring,C,Male,Sophomore,3.71,28,,86,64,68,62,68,47
2018,Spring,C,Female,Sophomore,3.26,24,30,66,36,76,33,68,50
2018,Spring,A,Male,Junior,2.94,22,,74,68,68,55,68,55
2018,Spring,A,Male,Freshman,2.83,17,,72,46,74,69,66,70
2018,Spring,D,Female,Freshman,3.69,28,43,84,58,70,75,74,62
2018,Spring,C,Male,Junior,,23,,84,88,92,93,90,77
2018,Spring,A,Male,Freshman,3.38,32,53,92,92,92,80,88,90
2018,Spring,C,Female,Freshman,4,29,43,88,84,,85,72,63
2018,Spring,D,Female,Freshman,3.54,21,27,76,74,82,75,58,60
2018,Spring,C,Female,Sophomore,3.35,28,,,32,,,,
2018,Spring,D,Female,Sophomore,3.61,23,,44,36,70,71,34,
2018,Spring,D,Male,Freshman,2.68,25,35,78,96,88,73,74,70
2018,Spring,D,Male,Freshman,3.29,21,37,74,82,90,80,64,62
2018,Spring,C,Male,Freshman,3.18,18,32,,50,64,42,,
2018,Spring,A,Male,Sophomore,2.04,20,,52,66,56,47,44,43
2018,Spring,D,Female,Freshman,2.54,33,,92,54,,62,,
2018,Spring,D,Male,Freshman,3.54,,38,96,96,88,95,96,87
2018,Spring,D,Female,Senior,,,60,96,100,98,100,96,98
2018,Spring,C,Male,Freshman,3.14,23,35,90,78,84,78,76,57
2018,Spring,D,Female,Freshman,3.54,22,32,92,88,86,73,64,62
2018,Spring,D,Male,Freshman,2.5,19,,62,44,66,,,
2018,Spring,A,Female,Freshman,3.86,22,27,76,74,86,64,78,67
2018,Spring,D,Male,Freshman,3.88,24,35,88,92,84,78,74,73
2018,Spring,D,Male,Senior,3.72,21,47,82,66,70,40,56,63
2018,Spring,D,Female,Freshman,3.62,25,35,68,78,76,71,70,65
2018,Spring,D,Male,Freshman,2.37,21,30,58,62,66,55,68,55
2018,Spring,A,Male,Sophomore,3.61,,43,72,48,64,55,70,53
2018,Spring,C,Female,Sophomore,3.98,27,32,84,80,62,76,78,62
2018,Spring,A,Male,Sophomore,3.46,26,38,98,90,96,91,94,85
2018,Spring,A,Female,Junior,3.56,24,40,82,48,70,40,48,62
2018,Spring,A,Male,Freshman,2.63,21,30,74,58,76,53,56,55
2018,Spring,C,Male,Freshman,3.09,22,37,92,90,82,91,80,78
2018,Spring,A,Male,Sophomore,3.98,26,,94,88,84,84,86,83
2018,Spring,C,Female,Sophomore,3.62,25,,52,56,56,51,74,65
2018,Spring,C,Female,Sophomore,,,53,62,50,94,75,72,50
2018,Spring,A,Male,Freshman,3.48,29,40,92,86,90,87,86,82
2018,Spring,C,Female,Sophomore,3.45,19,55,80,66,80,31,58,
2018,Spring,#N/A,Male,Freshman,,,40,92,74,74,,,
2018,Spring,A,Female,Freshman,3.97,22,37,92,84,90,87,90,78
2018,Spring,D,Female,Freshman,3.14,17,35,60,42,44,56,44,35
2018,Spring,C,Male,Junior,3.69,21,50,92,76,82,84,68,78
2018,Spring,C,Male,Sophomore,2.26,25,,78,66,72,60,64,68
2018,Spring,D,Male,Freshman,3.66,21,27,52,42,82,60,72,65
2018,Spring,C,Female,Freshman,3.15,26,45,84,84,90,,74,63
2018,Spring,D,Male,Freshman,2.66,29,47,84,88,78,71,68,62
2018,Spring,C,Female,Sophomore,3.86,25,38,70,62,78,62,54,38
2018,Spring,C,Male,Sophomore,3.4,21,28,80,74,76,82,82,62
2018,Spring,D,Male,Sophomore,3.68,27,48,82,84,74,64,92,83
2018,Spring,C,Male,Junior,3.22,18,45,92,84,74,84,84,82
2018,Spring,C,Female,Freshman,3.23,17,25,56,48,54,42,,37
2018,Spring,C,Male,Freshman,3.59,22,25,86,88,88,87,76,82
2018,Spring,C,Male,Sophomore,3.74,18,47,88,90,96,96,94,80
2018,Spring,A,Male,Sophomore,3.71,24,37,100,96,96,80,98,82
2018,Spring,A,Female,Freshman,,19,,44,40,56,25,42,27
2018,Spring,C,Female,Junior,3.95,25,43,90,72,72,51,66,48
2018,Spring,C,Female,Sophomore,2.81,25,35,84,70,74,44,72,42
2018,Spring,D,Male,Freshman,3.24,22,32,80,70,66,47,76,63
2018,Spring,D,Male,Freshman,,20,43,82,74,68,58,,
2018,Spring,C,Female,Sophomore,3.6,26,,58,,,36,,
2018,Spring,A,Male,Freshman,3.45,24,30,80,54,78,56,64,53
2018,Spring,A,Male,Sophomore,,,15,52,76,86,84,84,65
2018,Spring,D,Male,Sophomore,3.74,20,30,80,74,52,40,72,48
2018,Spring,C,Male,Junior,3.19,27,38,88,82,68,73,,60
2018,Spring,D,Female,Freshman,3.67,26,,78,,60,,50,55
2018,Spring,A,Female,Freshman,3.83,20,,78,72,62,65,70,68
2018,Spring,C,Male,Freshman,3.51,24,,94,82,90,62,84,65
2018,Spring,C,Male,Freshman,2.17,17,25,74,60,68,75,20,
2018,Spring,C,Male,Sophomore,3.07,23,,88,74,90,67,72,65
2018,Spring,C,Female,Sophomore,3.99,23,30,72,50,76,44,56,38
2018,Spring,#N/A,Male,Freshman,,,15,50,36,,,,
2018,Spring,#N/A,Male,Junior,,,42,88,62,,,,
2018,Spring,C,Female,Senior,3.06,19,42,70,72,78,53,82,58
2018,Spring,C,Female,Sophomore,3.94,28,60,90,94,92,78,90,87
2018,Spring,A,Male,Sophomore,4,31,62,100,100,94,100,100,95
2018,Spring,C,Male,Sophomore,2.52,20,35,96,84,90,69,78,77
2018,Spring,C,Male,Sophomore,2.76,26,52,100,92,84,76,76,73
2018,Spring,D,Female,Sophomore,,,,64,50,84,51,70,58
2018,Spring,A,Male,Sophomore,3.03,19,,78,84,82,69,72,70
2018,Spring,C,Female,Sophomore,4,26,30,92,78,88,71,76,57
2018,Spring,C,Female,Sophomore,3.62,25,28,96,92,96,95,86,87
2018,Spring,C,Female,Freshman,3.11,,,52,30,,,,
2018,Spring,D,Male,Freshman,3.69,21,18,78,80,90,85,90,70
2018,Spring,C,Female,Junior,3.54,22,33,72,54,66,45,50,48
2018,Spring,C,Male,Freshman,,,33,46,42,68,49,54,38
2018,Spring,A,Male,Sophomore,3.89,26,68,98,92,86,93,96,
2018,Spring,C,Male,Sophomore,2.55,20,60,94,96,84,91,82,82
2018,Spring,A,Male,Sophomore,3.13,25,28,90,76,82,60,76,77
2018,Spring,C,Male,Sophomore,3.2,26,40,60,68,60,49,62,47
2018,Spring,D,Female,Freshman,3.67,25,43,88,82,84,75,86,82
2018,Spring,D,Male,Freshman,,,28,70,54,72,42,50,42
2018,Spring,D,Male,Freshman,3.18,21,30,58,64,60,40,44,48
2018,Spring,A,Male,Freshman,3.72,22,42,96,100,92,100,100,98
2018,Spring,D,Male,Freshman,3.07,22,18,96,98,98,93,88,97
2018,Spring,C,Female,Freshman,2.92,25,42,80,,74,53,48,57
2018,Spring,D,Female,Freshman,2.98,20,28,64,44,58,29,44,55
2018,Spring,A,Male,Freshman,3.16,24,48,94,76,94,91,76,82
2018,Spring,A,Male,Sophomore,3.79,21,37,96,88,92,98,90,83
2018,Spring,C,Female,Junior,3.57,26,48,90,76,84,85,86,70
2018,Spring,A,Male,Sophomore,3.64,27,53,98,98,94,95,96,92
2018,Spring,D,Male,Freshman,3.39,25,20,84,58,72,53,,
2018,Spring,A,Female,Freshman,3.5,21,38,86,80,92,76,80,80
2018,Spring,D,Female,Freshman,3.69,24,,50,60,,,,
2018,Spring,C,Female,Freshman,3.44,27,43,52,34,46,44,,
2018,Spring,C,Male,Freshman,,26,37,92,76,64,71,84,65
2018,Spring,D,Female,Sophomore,,25,63,70,,60,62,70,55
2018,Spring,D,Male,Sophomore,2.9,20,48,64,58,86,64,76,72
2018,Spring,C,Female,Freshman,3.15,22,27,58,58,72,,60,
2018,Spring,A,Female,Freshman,3.84,24,20,90,86,88,73,84,75
2018,Spring,D,Male,Freshman,3.35,20,,66,34,28,24,18,
2018,Spring,C,Female,Junior,2.37,17,20,74,62,92,84,50,93
2018,Spring,C,Male,Sophomore,,27,52,86,90,96,67,80,80
2018,Spring,D,Male,Freshman,2.7,17,48,76,70,80,67,68,65
2018,Spring,C,Male,Senior,2.77,22,40,94,98,88,78,98,87
2018,Spring,C,Male,Sophomore,3.12,16,32,90,90,80,85,88,73
2018,Spring,C,Female,Sophomore,3.67,25,35,84,90,94,87,80,77
2018,Spring,A,Male,Freshman,2.73,29,,78,,46,,,
2018,Spring,D,Male,Freshman,3.51,28,53,86,92,70,58,,
2018,Spring,C,Female,Senior,3.82,24,45,90,86,72,91,82,83
2018,Spring,D,Female,Sophomore,3.84,24,33,86,92,96,95,92,92
2018,Spring,A,Male,Freshman,3.1,21,,52,34,50,25,,
2018,Spring,C,Male,Junior,3.66,24,40,100,96,92,84,88,87
2018,Spring,C,Female,Sophomore,,,,38,34,44,38,32,38
2018,Spring,D,Male,Freshman,3.39,24,33,80,80,82,60,84,70
2018,Spring,D,Male,Freshman,3.47,25,42,92,86,74,76,90,77
2018,Spring,D,Male,Freshman,3.94,23,45,100,100,98,98,98,93
2018,Spring,D,Female,Freshman,2.52,18,28,62,26,52,47,42,47
2018,Spring,A,Male,Freshman,3.55,28,,88,76,86,71,76,77
2018,Spring,D,Male,Freshman,3.3,26,,80,52,78,62,86,67
2018,Spring,A,Female,Sophomore,2.82,19,,46,,32,,,32
2018,Spring,C,Female,Sophomore,3.1,22,43,74,46,50,38,,45
2018,Spring,C,Female,Sophomore,3.12,18,,54,64,52,45,48,37
2018,Spring,C,Male,Sophomore,2.61,19,32,76,88,78,76,72,67
2018,Spring,A,Female,Freshman,3.03,18,38,92,88,72,51,62,53
2018,Spring,A,Male,Sophomore,3.71,26,37,90,76,90,75,80,73
2018,Spring,D,Female,Sophomore,,,43,74,62,64,87,74,68
2018,Spring,D,Female,Freshman,,,28,78,88,84,87,76,75
2018,Spring,C,Male,Freshman,2.26,22,40,86,94,80,78,84,75
2018,Spring,D,Female,Freshman,3.49,28,38,66,,60,,,
2018,Spring,A,Female,Freshman,2.49,19,,72,,54,,,
2018,Spring,A,Female,Freshman,3.23,20,17,,40,,47,,
2018,Spring,#N/A,Female,Sophomore,2.88,18,35,60,44,,,,
2018,Spring,A,Male,Sophomore,1.83,24,,90,68,66,36,22,
2018,Spring,#N/A,Male,Freshman,,,27,44,50,,,,
2018,Spring,A,Male,Sophomore,3.58,26,22,86,74,76,84,82,60
2018,Spring,A,Male,Freshman,3.63,19,30,78,74,86,87,92,75
2018,Spring,C,Male,Sophomore,3.81,25,42,74,74,78,53,64,52
2018,Spring,A,Male,Sophomore,2.65,22,20,100,96,96,91,98,90
2018,Spring,#N/A,Male,Junior,2.94,18,40,40,38,36,,,
2018,Spring,D,Male,Junior,,,52,86,88,86,89,82,75
2018,Spring,A,Male,Freshman,3.52,16,,58,58,,,,
2018,Spring,D,Male,Junior,3.31,24,52,96,88,78,69,80,75
2018,Spring,A,Male,Freshman,3,21,17,88,68,72,58,70,60
2018,Spring,A,Male,Freshman,2.41,16,27,48,28,40,45,,
2018,Spring,D,Female,Sophomore,,,23,78,86,88,91,84,77
2018,Spring,C,Female,Junior,2.8,22,32,56,46,72,56,64,52
2018,Spring,A,Female,Sophomore,3.72,28,47,94,86,88,82,82,82
2018,Spring,D,Male,Sophomore,3.33,20,52,96,88,90,85,88,77
2018,Spring,A,Female,Freshman,3.4,22,35,64,68,82,47,78,57
2018,Spring,C,Female,Junior,3.88,21,45,78,54,82,75,68,67
2018,Spring,D,Male,Freshman,3.37,28,57,94,88,90,87,88,83
2018,Spring,A,Male,Freshman,2.8,29,28,72,44,,,,
2018,Spring,C,Female,Freshman,,20,,28,34,32,31,,
2018,Spring,C,Male,Sophomore,3.27,24,35,82,68,60,51,56,52
2018,Spring,C,Male,Sophomore,3.66,18,38,62,64,70,45,66,62
2018,Spring,A,Male,Sophomore,2.96,16,45,66,72,66,49,76,67
2018,Spring,D,Male,Freshman,3.89,,22,60,70,62,42,60,50
2018,Spring,C,Male,Junior,3.19,21,32,88,80,78,73,62,68
2018,Spring,C,Male,Junior,3.79,28,45,100,90,70,64,66,63
2018,Spring,C,Female,Sophomore,3.85,22,28,96,92,94,78,90,65
2018,Spring,D,Male,Sophomore,3.73,22,50,90,86,90,93,90,73
2018,Spring,D,Female,Freshman,3.47,21,37,60,60,62,36,66,45
2018,Spring,C,Female,Sophomore,3.53,22,20,54,48,62,42,36,38
2018,Spring,A,Female,Sophomore,3.84,26,62,100,100,96,98,94,85
2018,Spring,A,Male,Freshman,3.17,21,28,88,80,86,100,96,77
2018,Spring,C,Female,Sophomore,3.7,19,45,86,92,92,96,94,87
2018,Spring,A,Female,Junior,3.38,21,,80,64,80,69,70,53
2018,Spring,C,Female,Junior,3.14,16,37,92,96,94,85,96,80
2018,Spring,C,Male,Freshman,,,27,94,90,90,76,90,75
2018,Spring,C,Female,Junior,3.25,21,50,84,86,84,60,84,70
2018,Spring,D,Female,Freshman,,,22,78,94,96,85,90,82
2018,Spring,D,Male,Freshman,3.38,23,42,92,98,92,93,82,90
2018,Spring,D,Male,Freshman,3.45,30,40,96,84,80,75,90,78
2018,Spring,D,Male,Freshman,3.9,27,22,94,84,90,69,92,82
2018,Spring,C,Male,Freshman,3.61,24,40,92,96,84,91,80,72
2018,Spring,C,Female,Sophomore,4,25,37,52,54,58,35,,30
2018,Spring,A,Female,Freshman,2.35,28,,56,42,,38,,
2018,Spring,C,Male,Sophomore,3.07,28,52,90,72,72,85,74,78
2018,Spring,C,Male,Sophomore,3.32,20,30,71,64,68,58,58,57
2018,Spring,C,Female,Sophomore,3.76,17,22,56,34,32,35,,
2018,Spring,C,Male,Freshman,3.18,14,22,32,44,,44,,33
2018,Spring,D,Female,Freshman,3.31,18,,46,30,32,38,30,27
2018,Spring,D,Female,Freshman,,,,84,96,84,76,94,77
2018,Spring,D,Male,Freshman,,,,72,60,74,56,46,55
2018,Spring,A,Female,Sophomore,3.98,24,43,98,82,92,95,94,82
2018,Spring,D,Male,Freshman,2.02,20,37,80,68,70,42,64,55
2018,Spring,D,Female,Freshman,2.91,18,23,60,26,40,38,,
2018,Spring,C,Male,Freshman,,18,35,44,48,46,29,44,40
2018,Spring,D,Female,Freshman,2.91,,48,90,96,96,95,88,95
2018,Spring,C,Female,Junior,,,60,92,100,68,89,92,88
2018,Spring,D,Female,Freshman,3.95,31,62,96,98,90,84,86,85
2018,Spring,C,Male,Freshman,3,25,32,66,42,,,,
2018,Spring,D,Female,Freshman,3.5,22,38,78,90,78,67,84,53
2018,Spring,D,Female,Senior,3.91,21,43,92,74,78,76,78,60
2018,Spring,C,Male,Sophomore,3.67,21,45,94,58,64,58,68,62
2018,Spring,A,Male,Freshman,2.86,25,40,88,,56,,48,55
2018,Spring,A,Male,Freshman,3.45,30,42,94,66,90,69,68,72
2018,Spring,C,Male,Freshman,3.51,25,43,76,80,100,96,92,82
2018,Spring,A,Male,Sophomore,3.26,25,25,94,84,94,85,82,83
2018,Spring,C,Male,Senior,,27,80,92,96,90,91,82,90
2018,Spring,C,Male,Sophomore,3.05,21,37,82,88,92,78,90,75
2018,Spring,#N/A,Male,Freshman,,,33,66,50,,36,,
2018,Spring,C,Male,Sophomore,3.45,21,33,98,94,92,87,98,88
2018,Spring,C,Male,Junior,,,52,92,84,78,58,70,72
2018,Spring,C,Male,Freshman,2.89,19,,44,40,56,35,,38
2018,Spring,C,Female,Sophomore,3.48,18,,58,34,60,40,36,40
2018,Spring,D,Male,Freshman,,,,48,52,70,35,60,30
