"","Year","Semester","Instructor","Gender","Class","Pretest","Final","Exam1","Exam2","Exam3","Exam4","Exam5","Average","HSACT"
"571",2017,"Fall","C","Male","Freshman",37,80,96,96,100,96,98,94.3333333333333,3.23888888888889
"572",2017,"Fall","C","Male","Freshman",25,58,54,62,86,75,68,67.1666666666667,2.63611111111111
"573",2017,"Fall","C","Female","Freshman",40,65,62,74,86,75,62,70.6666666666667,3.26388888888889
"574",2017,"Fall","C","Female","Freshman",30,70,74,68,94,71,64,73.5,3.20888888888889
"575",2017,"Fall","C","Female","Freshman",27,57,52,82,86,71,72,70,3.465
"576",2017,"Fall","C","Male","Freshman",22,80,88,84,88,76,80,82.6666666666667,3.14444444444444
"577",2017,"Fall","C","Male","Freshman",37,85,92,96,100,80,94,91.1666666666667,3.20333333333333
"578",2017,"Fall","C","Male","Freshman",25,68,96,80,88,87,88,84.5,2.73666666666667
"579",2017,"Fall","C","Female","Sophomore",30,33,60,54,70,40,36,48.8333333333333,2.515
"580",2017,"Fall","C","Male","Freshman",42,55,68,50,50,53,64,56.6666666666667,2.74833333333333
"581",2017,"Fall","C","Male","Sophomore",25,58,90,78,88,64,66,74,2.98666666666667
"582",2017,"Fall","C","Female","Freshman",30,60,82,72,94,69,84,76.8333333333333,2.48944444444444
"583",2017,"Fall","C","Male","Freshman",28,35,62,66,68,44,38,52.1666666666667,2.49388888888889
"584",2017,"Fall","C","Female","Sophomore",67,95,100,100,94,98,98,97.5,3.77777777777778
"585",2017,"Fall","C","Male","Sophomore",38,67,100,94,96,85,72,85.6666666666667,3.88888888888889
"586",2017,"Fall","C","Female","Freshman",37,83,82,90,94,87,92,88,3.00388888888889
"587",2017,"Fall","C","Female","Freshman",42,67,80,90,82,65,84,78,3.20888888888889
"588",2017,"Fall","C","Male","Freshman",35,42,70,64,60,47,42,54.1666666666667,3.02666666666667
"589",2017,"Fall","C","Male","Junior",27,63,84,82,90,75,86,80,3.23777777777778
"590",2017,"Fall","C","Male","Freshman",28,78,94,98,98,91,92,91.8333333333333,3.53555555555556
"591",2017,"Fall","C","Female","Freshman",43,92,88,88,94,89,86,89.5,2.84222222222222
"592",2017,"Fall","C","Male","Freshman",30,37,72,66,62,56,34,54.5,2.33611111111111
"593",2017,"Fall","C","Female","Freshman",38,47,48,58,66,47,46,52,2.44
"594",2017,"Fall","C","Male","Freshman",32,42,68,70,74,64,64,63.6666666666667,3.13722222222222
"595",2017,"Fall","C","Female","Sophomore",50,68,86,76,88,67,66,75.1666666666667,3.40944444444444
"596",2017,"Fall","C","Male","Freshman",32,48,50,46,44,42,46,46,2.88277777777778
"597",2017,"Fall","C","Male","Freshman",37,88,90,86,92,91,82,88.1666666666667,2.94944444444444
"598",2017,"Fall","C","Female","Junior",47,82,96,92,82,95,86,88.8333333333333,3.42
"599",2017,"Fall","C","Female","Freshman",35,82,76,56,90,75,74,75.5,2.95555555555556
"600",2017,"Fall","C","Female","Freshman",35,65,84,74,84,80,84,78.5,2.77888888888889
"601",2017,"Fall","C","Female","Freshman",25,58,78,72,62,56,72,66.3333333333333,2.99833333333333
"602",2017,"Fall","C","Male","Freshman",30,83,98,92,94,89,94,91.6666666666667,2.98666666666667
"603",2017,"Fall","C","Male","Freshman",28,52,82,92,86,76,88,79.3333333333333,2.82222222222222
"604",2017,"Fall","C","Male","Freshman",28,60,88,92,82,87,68,79.5,3.73277777777778
"605",2017,"Fall","C","Female","Freshman",28,58,80,86,88,76,94,80.3333333333333,3.19722222222222
"606",2017,"Fall","C","Female","Freshman",28,38,50,34,40,38,22,37,2.90333333333333
"607",2017,"Fall","C","Male","Sophomore",18,72,84,78,86,89,82,81.8333333333333,3.01777777777778
"608",2017,"Fall","C","Female","Freshman",27,72,72,72,84,80,74,75.6666666666667,3.11166666666667
"609",2017,"Fall","C","Male","Freshman",28,73,84,70,80,85,98,81.6666666666667,2.52
"610",2017,"Fall","C","Female","Freshman",28,50,74,64,78,58,68,65.3333333333333,2.52055555555556
"611",2017,"Fall","C","Male","Freshman",38,60,70,60,74,69,80,68.8333333333333,3.04333333333333
"612",2017,"Fall","C","Male","Freshman",30,43,80,68,70,80,58,66.5,2.77055555555556
"613",2017,"Fall","C","Male","Sophomore",38,43,76,76,76,67,76,69,2.63
"614",2017,"Fall","C","Female","Freshman",32,70,76,76,84,73,68,74.5,3.11722222222222
"615",2017,"Fall","C","Male","Freshman",30,62,70,64,92,62,80,71.6666666666667,2.84444444444444
"616",2017,"Fall","C","Female","Freshman",37,58,76,64,62,60,52,62,2.75111111111111
"617",2017,"Fall","C","Male","Freshman",37,83,80,82,88,78,82,82.1666666666667,3.25944444444444
"618",2017,"Fall","C","Male","Freshman",30,57,82,84,72,67,56,69.6666666666667,2.40111111111111
"619",2017,"Fall","C","Female","Freshman",33,77,90,94,88,89,92,88.3333333333333,3.60611111111111
"620",2017,"Fall","C","Male","Freshman",37,87,94,96,96,93,96,93.6666666666667,3.26777777777778
"621",2017,"Fall","C","Female","Freshman",28,58,54,56,72,78,82,66.6666666666667,3.07222222222222
"622",2017,"Fall","C","Male","Sophomore",38,58,82,64,74,65,66,68.1666666666667,2.91611111111111
"623",2017,"Fall","C","Male","Freshman",38,83,90,96,98,95,96,93,2.95722222222222
"624",2017,"Fall","C","Female","Freshman",33,63,86,74,80,73,72,74.6666666666667,3.43444444444444
"625",2017,"Fall","C","Male","Freshman",38,78,82,74,88,87,78,81.1666666666667,2.83111111111111
"626",2017,"Fall","C","Female","Sophomore",23,77,92,88,88,80,82,84.5,3.33333333333333
"627",2017,"Fall","C","Female","Sophomore",32,62,52,70,76,78,70,68,2.77666666666667
"628",2017,"Fall","C","Female","Freshman",37,72,74,86,88,67,72,76.5,3.23888888888889
"629",2017,"Fall","C","Male","Junior",62,88,100,100,92,96,94,95,3.40444444444444
"630",2017,"Fall","C","Male","Freshman",27,78,92,70,90,80,84,82.3333333333333,2.67555555555556
"631",2017,"Fall","C","Male","Junior",65,90,96,96,100,96,96,95.6666666666667,3.35444444444444
"632",2017,"Fall","C","Female","Freshman",38,68,78,86,68,82,80,77,3.36444444444444
"633",2017,"Fall","C","Male","Sophomore",62,83,100,98,98,98,96,95.5,3.495
"634",2017,"Fall","C","Female","Freshman",40,83,78,92,96,93,94,89.3333333333333,3.25888888888889
"635",2017,"Fall","C","Male","Freshman",35,52,62,74,78,51,48,60.8333333333333,2.90777777777778
"636",2017,"Fall","C","Male","Sophomore",32,70,86,86,84,69,74,78.1666666666667,2.46166666666667
"637",2017,"Fall","C","Male","Freshman",40,77,92,90,88,80,92,86.5,3.58111111111111
"638",2017,"Fall","C","Male","Freshman",28,80,84,88,96,85,92,87.5,2.96055555555556
"639",2017,"Fall","C","Male","Freshman",27,73,80,76,94,76,72,78.5,2.84611111111111
"640",2017,"Fall","C","Female","Sophomore",22,52,78,76,70,58,54,64.6666666666667,3.1
"641",2017,"Fall","C","Male","Sophomore",57,90,94,96,92,89,98,93.1666666666667,2.28
"642",2017,"Fall","C","Male","Freshman",38,78,74,84,92,85,76,81.5,3.11888888888889
"643",2017,"Fall","C","Female","Sophomore",32,53,68,64,84,35,48,58.6666666666667,2.66055555555556
"644",2017,"Fall","C","Female","Freshman",37,70,74,92,84,69,74,77.1666666666667,3.39666666666667
"645",2017,"Fall","C","Male","Freshman",55,90,98,94,94,96,100,95.3333333333333,3.31055555555556
"646",2017,"Fall","C","Male","Freshman",32,32,60,44,58,27,28,41.5,2.32888888888889
"647",2017,"Fall","C","Female","Freshman",48,65,78,72,84,65,80,74,2.72333333333333
"648",2017,"Fall","C","Female","Freshman",23,72,100,96,94,78,82,87,3.45
"649",2017,"Fall","C","Male","Freshman",38,78,90,88,92,84,92,87.3333333333333,3.09444444444444
"650",2017,"Fall","C","Female","Freshman",33,42,56,34,70,51,54,51.1666666666667,2.80555555555556
"651",2017,"Fall","C","Male","Freshman",27,43,60,52,68,49,50,53.6666666666667,2.95333333333333
"652",2017,"Fall","C","Female","Sophomore",30,52,66,76,76,60,60,65,3.265
"653",2017,"Fall","C","Male","Freshman",37,47,54,60,82,69,62,62.3333333333333,3.23888888888889
"654",2017,"Fall","C","Male","Freshman",42,62,76,80,72,51,66,67.8333333333333,3.51166666666667
"655",2017,"Fall","C","Female","Freshman",25,67,84,94,90,78,80,82.1666666666667,3.51555555555556
"656",2017,"Fall","C","Female","Freshman",52,67,90,88,90,53,90,79.6666666666667,3.48
"657",2017,"Fall","C","Male","Freshman",35,73,78,78,94,64,78,77.5,2.87111111111111
"658",2017,"Fall","C","Female","Freshman",30,50,80,60,68,38,28,54,3.19777777777778
"659",2017,"Fall","C","Female","Freshman",47,92,94,100,94,95,98,95.5,3.5
"660",2017,"Fall","C","Male","Freshman",35,52,62,54,74,49,66,59.5,3.24166666666667
"661",2017,"Fall","C","Male","Freshman",25,70,74,70,72,62,50,66.3333333333333,3.27888888888889
"662",2017,"Fall","C","Male","Freshman",27,40,46,50,66,40,56,49.6666666666667,2.56555555555556
"663",2017,"Fall","C","Female","Freshman",43,70,68,62,94,76,76,74.3333333333333,3.08888888888889
"664",2017,"Fall","C","Female","Freshman",38,72,82,80,88,78,72,78.6666666666667,3.23444444444444
"665",2017,"Fall","C","Male","Freshman",32,48,78,84,78,65,72,70.8333333333333,2.58111111111111
"666",2017,"Fall","C","Female","Freshman",50,82,88,92,90,67,78,82.8333333333333,2.78555555555556
"667",2017,"Fall","C","Male","Sophomore",42,83,94,86,90,91,82,87.6666666666667,3.17222222222222
"668",2017,"Fall","C","Male","Freshman",55,93,96,100,98,95,92,95.6666666666667,3.54611111111111
"669",2017,"Fall","C","Female","Freshman",30,70,90,94,94,85,86,86.5,3.17
"670",2017,"Fall","C","Female","Freshman",28,77,82,80,80,75,82,79.3333333333333,2.91777777777778
"671",2017,"Fall","C","Male","Freshman",28,83,92,90,94,87,86,88.6666666666667,3.07388888888889
"672",2017,"Fall","C","Female","Sophomore",32,67,80,78,86,75,70,76,2.52555555555556
"673",2017,"Fall","C","Female","Freshman",18,38,28,26,42,18,26,29.6666666666667,2.23333333333333
"674",2017,"Fall","C","Male","Freshman",30,77,82,94,94,93,88,88,3.31833333333333
"675",2017,"Fall","C","Male","Junior",35,82,86,96,84,78,92,86.3333333333333,2.82222222222222
"676",2017,"Fall","C","Female","Freshman",30,57,76,70,76,51,30,60,2.54111111111111
"677",2017,"Fall","C","Female","Freshman",32,47,50,54,60,60,70,56.8333333333333,2.90555555555556
"678",2017,"Fall","C","Male","Freshman",45,68,74,78,90,76,70,76,3.09277777777778
"679",2017,"Fall","C","Male","Freshman",45,52,80,74,82,56,72,69.3333333333333,3.61333333333333
"680",2017,"Fall","C","Female","Freshman",33,65,80,86,66,69,66,72,3.04944444444444
"681",2017,"Fall","C","Female","Freshman",23,62,48,86,78,75,54,67.1666666666667,3.23388888888889
"682",2017,"Fall","C","Male","Freshman",48,72,84,58,80,62,78,72.3333333333333,3.05888888888889
"683",2017,"Fall","C","Male","Freshman",28,40,72,56,62,38,46,52.3333333333333,2.27611111111111
"684",2017,"Fall","C","Male","Freshman",42,83,90,96,100,93,96,93,2.72222222222222
"685",2017,"Fall","C","Male","Junior",58,90,94,94,84,87,90,89.8333333333333,3.15833333333333
"686",2017,"Fall","C","Female","Freshman",30,42,64,60,52,27,34,46.5,2.44388888888889
"687",2017,"Fall","C","Female","Freshman",53,80,90,82,90,85,86,85.5,2.93611111111111
"688",2017,"Fall","C","Female","Sophomore",30,60,74,70,82,75,92,75.5,3.45611111111111
"689",2017,"Fall","C","Male","Sophomore",48,95,90,98,100,93,96,95.3333333333333,3.12666666666667
"690",2017,"Fall","C","Male","Freshman",32,58,54,54,80,67,68,63.5,2.61666666666667
"691",2017,"Fall","C","Female","Freshman",20,35,42,62,84,49,20,48.6666666666667,2.72
"692",2017,"Fall","C","Male","Junior",28,80,98,92,86,84,88,88,3.21888888888889
"693",2017,"Fall","C","Female","Freshman",25,73,66,82,94,82,80,79.5,3.18333333333333
"694",2017,"Fall","C","Male","Sophomore",37,62,84,80,84,62,88,76.6666666666667,2.86222222222222
"695",2017,"Fall","C","Female","Sophomore",43,57,52,66,56,55,54,56.6666666666667,2.59555555555556
"696",2017,"Fall","C","Female","Freshman",37,78,78,90,100,85,84,85.8333333333333,3.3
"697",2017,"Fall","E","Male","Freshman",52,88,78,92,96,95,90,89.8333333333333,3.13944444444444
"698",2017,"Fall","E","Male","Sophomore",43,75,86,76,82,85,84,81.3333333333333,3.19277777777778
"699",2017,"Fall","E","Female","Junior",25,80,84,86,94,84,88,86,3.03222222222222
"700",2017,"Fall","E","Female","Freshman",28,53,56,64,66,67,68,62.3333333333333,3.23277777777778
"701",2017,"Fall","E","Male","Sophomore",37,45,50,28,70,35,50,46.3333333333333,3.02666666666667
"702",2017,"Fall","E","Male","Freshman",45,60,78,62,72,60,66,66.3333333333333,3.44555555555556
"703",2017,"Fall","E","Male","Junior",38,77,82,74,70,80,84,77.8333333333333,3.26444444444444
"704",2017,"Fall","E","Male","Freshman",40,83,78,76,82,69,64,75.3333333333333,2.97222222222222
"705",2017,"Fall","E","Male","Freshman",37,88,92,84,96,87,82,88.1666666666667,3.36
"706",2017,"Fall","E","Female","Freshman",32,72,80,94,86,82,84,83,3.03888888888889
"707",2017,"Fall","E","Female","Sophomore",22,32,52,26,36,36,20,33.6666666666667,2.68666666666667
"708",2017,"Fall","E","Female","Freshman",32,80,92,94,96,91,88,90.1666666666667,3.26944444444444
"709",2017,"Fall","E","Female","Sophomore",45,87,76,76,92,85,86,83.6666666666667,2.89
"710",2017,"Fall","E","Female","Freshman",18,38,38,34,48,29,34,36.8333333333333,2.35444444444444
"711",2017,"Fall","E","Male","Freshman",47,93,94,92,90,93,100,93.6666666666667,2.89222222222222
"712",2017,"Fall","E","Male","Junior",42,90,100,100,90,89,94,93.8333333333333,3.55166666666667
"713",2017,"Fall","E","Female","Junior",48,48,62,54,74,60,68,61,2.84555555555556
"714",2017,"Fall","E","Female","Junior",42,73,88,90,94,55,88,81.3333333333333,2.98277777777778
"715",2017,"Fall","E","Female","Freshman",30,70,56,34,82,75,70,64.5,3.20777777777778
"716",2017,"Fall","E","Female","Junior",40,45,54,50,52,33,44,46.3333333333333,2.565
"717",2017,"Fall","E","Male","Junior",25,70,74,44,74,73,74,68.1666666666667,2.50611111111111
"718",2017,"Fall","E","Male","Sophomore",35,78,92,98,94,89,100,91.8333333333333,3.32333333333333
"719",2017,"Fall","E","Female","Freshman",25,63,76,86,84,78,80,77.8333333333333,3.14277777777778
"720",2017,"Fall","E","Male","Freshman",42,65,74,80,82,75,82,76.3333333333333,2.59166666666667
"721",2017,"Fall","E","Male","Freshman",30,70,74,92,90,93,86,84.1666666666667,3.15222222222222
"722",2017,"Fall","E","Female","Junior",43,90,90,78,76,85,98,86.1666666666667,2.87666666666667
"723",2017,"Fall","E","Male","Freshman",28,40,78,36,56,40,36,47.6666666666667,2.53944444444444
"724",2017,"Fall","E","Female","Sophomore",45,72,82,88,72,60,78,75.3333333333333,3.08444444444444
"725",2017,"Fall","E","Male","Sophomore",20,63,78,66,76,89,54,71,3.36
"726",2017,"Fall","E","Female","Sophomore",42,67,72,84,76,73,68,73.3333333333333,3.55111111111111
"727",2017,"Fall","E","Female","Junior",33,72,90,88,96,93,92,88.5,3.10166666666667
"728",2017,"Fall","E","Male","Freshman",42,75,78,66,80,80,76,75.8333333333333,3.00722222222222
"729",2017,"Fall","E","Female","Freshman",28,42,54,32,74,51,54,51.1666666666667,2.51
"730",2017,"Fall","E","Female","Freshman",30,40,54,40,62,29,40,44.1666666666667,2.62611111111111
"731",2017,"Fall","E","Female","Freshman",23,42,46,48,58,44,54,48.6666666666667,2.80166666666667
"732",2017,"Fall","E","Female","Freshman",38,55,82,72,88,65,62,70.6666666666667,3.425
"733",2017,"Fall","E","Male","Freshman",38,62,70,72,78,56,66,67.3333333333333,2.95888888888889
"734",2017,"Fall","E","Female","Sophomore",32,80,78,88,90,84,78,83,3.28888888888889
"735",2017,"Fall","E","Female","Freshman",30,62,66,70,82,76,68,70.6666666666667,2.82777777777778
"736",2017,"Fall","E","Male","Sophomore",23,68,74,72,82,53,68,69.5,3.16944444444444
"737",2017,"Fall","E","Male","Sophomore",40,55,52,52,76,58,60,58.8333333333333,3.23555555555556
"738",2017,"Fall","E","Female","Freshman",47,92,96,98,96,95,96,95.5,3.69722222222222
"739",2017,"Fall","E","Female","Junior",30,65,84,58,88,71,68,72.3333333333333,3.09277777777778
"740",2017,"Fall","E","Male","Freshman",42,68,88,68,78,56,72,71.6666666666667,3.21833333333333
"741",2017,"Fall","E","Female","Freshman",32,42,70,62,68,55,76,62.1666666666667,3.33388888888889
"742",2017,"Fall","E","Male","Sophomore",23,43,44,34,38,35,42,39.3333333333333,2.65222222222222
"743",2017,"Fall","E","Male","Junior",40,55,76,66,64,65,48,62.3333333333333,2.09888888888889
"744",2017,"Fall","E","Male","Junior",47,85,82,74,90,84,70,80.8333333333333,3.22888888888889
"745",2017,"Fall","E","Female","Freshman",23,55,68,62,72,58,74,64.8333333333333,2.76722222222222
"746",2017,"Fall","E","Female","Junior",38,80,84,76,90,65,86,80.1666666666667,3.45
"747",2017,"Fall","E","Male","Junior",58,87,98,100,96,96,94,95.1666666666667,2.59888888888889
"748",2017,"Fall","E","Female","Freshman",35,55,56,66,84,62,62,64.1666666666667,2.98833333333333
"749",2017,"Fall","A","Male","Freshman",32,68,90,72,86,58,92,77.6666666666667,2.58666666666667
"750",2017,"Fall","A","Male","Freshman",48,55,96,74,76,53,72,71,3.29166666666667
"751",2017,"Fall","A","Male","Freshman",38,42,80,58,56,60,58,59,3.14833333333333
"752",2017,"Fall","A","Female","Sophomore",30,70,80,74,64,87,68,73.8333333333333,3.415
"753",2017,"Fall","A","Male","Freshman",33,80,78,82,94,82,68,80.6666666666667,3.16277777777778
"754",2017,"Fall","A","Female","Freshman",27,40,62,46,50,47,46,48.5,2.75944444444444
"755",2017,"Fall","A","Male","Freshman",43,87,96,94,94,84,90,90.8333333333333,3.29833333333333
"756",2017,"Fall","A","Female","Freshman",23,65,60,74,88,75,86,74.6666666666667,3.14222222222222
"757",2017,"Fall","A","Male","Freshman",38,75,88,74,92,60,86,79.1666666666667,2.81222222222222
"758",2017,"Fall","A","Male","Freshman",28,60,74,72,80,64,58,68,2.48833333333333
"759",2017,"Fall","A","Male","Freshman",40,65,84,76,82,51,48,67.6666666666667,3.14555555555556
"760",2017,"Fall","A","Male","Freshman",40,85,94,90,96,85,86,89.3333333333333,3.12888888888889
"761",2017,"Fall","A","Male","Freshman",55,70,94,58,88,60,66,72.6666666666667,2.79055555555556
"762",2017,"Fall","A","Male","Junior",50,67,98,92,62,44,60,70.5,3.25444444444444
"763",2017,"Fall","A","Male","Sophomore",53,68,90,74,76,71,62,73.5,2.77611111111111
"764",2017,"Fall","A","Male","Freshman",57,93,98,100,94,96,96,96.1666666666667,3.33444444444444
"765",2017,"Fall","A","Female","Sophomore",38,87,96,90,98,89,96,92.6666666666667,3.31
"766",2017,"Fall","A","Male","Sophomore",42,63,84,92,64,73,64,73.3333333333333,3.07333333333333
"767",2017,"Fall","A","Male","Freshman",23,77,90,88,92,82,90,86.5,2.83611111111111
"768",2017,"Fall","A","Male","Sophomore",52,70,96,92,88,76,82,84,3.05833333333333
"769",2017,"Fall","A","Female","Freshman",37,87,90,98,92,96,100,93.8333333333333,3.31
"770",2017,"Fall","A","Female","Freshman",35,82,92,84,90,84,94,87.6666666666667,3.16388888888889
"771",2017,"Fall","A","Male","Freshman",32,85,80,88,92,87,88,86.6666666666667,2.86111111111111
"772",2017,"Fall","A","Female","Freshman",28,37,66,74,40,49,60,54.3333333333333,2.92111111111111
"773",2017,"Fall","A","Male","Senior",52,83,90,100,72,93,96,89,3.35388888888889
"774",2017,"Fall","A","Female","Freshman",30,38,66,44,62,51,60,53.5,2.94666666666667
"775",2017,"Fall","A","Female","Freshman",37,42,64,54,60,44,42,51,3.17388888888889
"776",2017,"Fall","A","Male","Sophomore",37,80,96,92,96,85,78,87.8333333333333,2.81444444444444
"777",2017,"Fall","A","Female","Freshman",28,55,74,68,78,58,66,66.5,3.23333333333333
"778",2017,"Fall","A","Female","Freshman",18,67,90,90,86,65,80,79.6666666666667,3.23777777777778
"779",2017,"Fall","A","Male","Freshman",37,77,78,90,92,82,80,83.1666666666667,2.94333333333333
"780",2017,"Fall","A","Male","Sophomore",40,52,72,68,80,55,80,67.8333333333333,2.75111111111111
"781",2017,"Fall","A","Male","Freshman",32,58,82,82,72,71,66,71.8333333333333,2.64944444444444
"782",2017,"Fall","A","Male","Junior",37,83,94,90,92,80,84,87.1666666666667,3.11833333333333
"783",2017,"Fall","A","Female","Freshman",27,52,86,64,56,62,40,60,3.03722222222222
"784",2017,"Fall","A","Female","Senior",65,93,100,100,100,89,84,94.3333333333333,3.18833333333333
"785",2017,"Fall","A","Male","Freshman",32,78,96,92,92,78,94,88.3333333333333,3.55111111111111
"786",2017,"Fall","A","Male","Junior",42,90,98,100,96,95,96,95.8333333333333,2.89166666666667
"787",2017,"Fall","A","Female","Freshman",38,63,72,70,76,49,56,64.3333333333333,2.67055555555556
"788",2017,"Fall","A","Female","Sophomore",25,52,88,88,90,65,72,75.8333333333333,2.84555555555556
"789",2017,"Fall","A","Female","Freshman",37,72,92,74,66,67,76,74.5,3.00388888888889
"790",2017,"Fall","A","Male","Freshman",48,77,86,74,92,76,82,81.1666666666667,3.06333333333333
"791",2017,"Fall","A","Male","Sophomore",57,88,92,84,94,87,96,90.1666666666667,2.89722222222222
"792",2017,"Fall","A","Male","Sophomore",45,47,82,52,44,40,36,50.1666666666667,2.70444444444444
"793",2017,"Fall","A","Female","Freshman",25,72,78,86,96,87,98,86.1666666666667,2.72444444444444
"794",2017,"Fall","A","Male","Sophomore",52,85,98,98,94,91,86,92,3.02833333333333
"795",2017,"Fall","A","Male","Sophomore",57,73,90,74,80,76,82,79.1666666666667,2.47166666666667
"796",2017,"Fall","A","Female","Junior",40,63,94,76,68,64,78,73.8333333333333,3.53055555555556
"797",2017,"Fall","A","Male","Freshman",25,28,68,52,48,44,34,45.6666666666667,2.89611111111111
"798",2017,"Fall","A","Male","Freshman",32,52,64,56,88,76,74,68.3333333333333,3.40944444444444
"799",2017,"Fall","A","Male","Sophomore",60,90,90,94,94,85,96,91.5,3.48
"800",2017,"Fall","C","Female","Freshman",30,28,62,52,46,16,36,40,2.18388888888889
"801",2017,"Fall","A","Female","Freshman",43,82,80,84,86,71,86,81.5,3.22777777777778
"802",2018,"Winter","E","Male","Freshman",22,88,78,82,95,91,98,88.6666666666667,2.01055555555556
"803",2018,"Winter","B","Male","Freshman",42,72,90,82,91,75,94,84,2.78611111111111
"804",2018,"Winter","D","Female","Freshman",40,43,48,36,62,42,46,46.1666666666667,2.91166666666667
"805",2018,"Winter","C","Female","Freshman",47,90,98,96,95,96,94,94.8333333333333,3.68222222222222
"806",2018,"Winter","D","Male","Junior",52,82,92,88,85,76,80,83.8333333333333,3.23
"807",2018,"Winter","B","Male","Freshman",43,67,78,64,75,62,80,71,3.03444444444444
"808",2018,"Winter","C","Male","Freshman",33,62,82,78,89,60,74,74.1666666666667,3.19388888888889
"809",2018,"Winter","C","Male","Freshman",22,33,62,58,64,36,48,50.1666666666667,2.88
"810",2018,"Winter","D","Female","Sophomore",45,75,88,76,95,80,82,82.6666666666667,3.12222222222222
"811",2018,"Winter","A","Male","Junior",28,72,84,80,82,76,80,79,2.82222222222222
"812",2018,"Winter","C","Male","Freshman",27,47,58,60,73,67,60,60.8333333333333,2.37944444444444
"813",2018,"Winter","D","Male","Freshman",38,88,90,90,95,82,82,87.8333333333333,3.13777777777778
"814",2018,"Winter","C","Female","Freshman",33,37,52,54,65,47,70,54.1666666666667,2.49111111111111
"815",2018,"Winter","B","Male","Junior",55,83,98,86,91,93,90,90.1666666666667,3.47
"816",2018,"Winter","A","Male","Sophomore",50,95,92,90,100,95,96,94.6666666666667,3.25333333333333
"817",2018,"Winter","E","Female","Junior",37,55,82,64,78,64,64,67.8333333333333,2.60333333333333
"818",2018,"Winter","D","Female","Freshman",27,53,52,52,69,45,62,55.5,2.83555555555556
"819",2018,"Winter","D","Male","Senior",63,85,98,88,87,87,94,89.8333333333333,3.05722222222222
"820",2018,"Winter","A","Male","Freshman",33,88,96,98,91,93,100,94.3333333333333,3.23777777777778
"821",2018,"Winter","A","Male","Freshman",32,80,82,90,85,78,88,83.8333333333333,2.74944444444444
"822",2018,"Winter","B","Male","Sophomore",48,67,90,62,69,82,80,75,3.26888888888889
"823",2018,"Winter","E","Male","Senior",57,88,98,92,93,89,84,90.6666666666667,3.16277777777778
"824",2018,"Winter","E","Female","Sophomore",42,77,88,96,85,78,88,85.3333333333333,3.35388888888889
"825",2018,"Winter","B","Female","Senior",37,30,54,54,62,51,42,48.8333333333333,3.11777777777778
"826",2018,"Winter","D","Male","Freshman",48,90,96,80,89,93,98,91,3.88888888888889
"827",2018,"Winter","A","Female","Senior",33,52,80,58,64,62,54,61.6666666666667,2.84666666666667
"828",2018,"Winter","A","Male","Junior",52,82,86,84,91,71,94,84.6666666666667,3.345
"829",2018,"Winter","E","Female","Junior",30,67,82,82,85,64,62,73.6666666666667,3.375
"830",2018,"Winter","D","Male","Junior",42,85,98,80,89,82,96,88.3333333333333,3.06166666666667
"831",2018,"Winter","D","Male","Freshman",33,68,92,86,91,62,80,79.8333333333333,2.92833333333333
"832",2018,"Winter","A","Female","Freshman",35,62,76,58,78,49,56,63.1666666666667,2.89944444444444
"833",2018,"Winter","C","Male","Freshman",30,45,86,64,76,51,70,65.3333333333333,2.58666666666667
"834",2018,"Winter","C","Male","Freshman",25,55,74,70,80,71,74,70.6666666666667,2.87555555555556
"835",2018,"Winter","B","Female","Freshman",33,48,72,72,71,53,58,62.3333333333333,3.24444444444444
"836",2018,"Winter","C","Female","Freshman",48,58,80,82,65,58,58,66.8333333333333,3.32611111111111
"837",2018,"Winter","C","Male","Freshman",33,63,90,68,78,64,76,73.1666666666667,3.28833333333333
"838",2018,"Winter","B","Male","Sophomore",43,58,76,52,62,73,48,61.5,3.11555555555556
"839",2018,"Winter","E","Male","Sophomore",60,88,98,96,87,98,98,94.1666666666667,3.44444444444444
"840",2018,"Winter","E","Female","Junior",30,68,54,72,73,51,60,63,2.88
"841",2018,"Winter","D","Male","Sophomore",65,75,96,84,85,65,70,79.1666666666667,2.91888888888889
"842",2018,"Winter","B","Male","Freshman",42,83,84,72,84,82,78,80.5,3.01111111111111
"843",2018,"Winter","C","Male","Sophomore",50,82,94,94,98,84,90,90.3333333333333,3.72222222222222
"844",2018,"Winter","C","Female","Freshman",43,88,100,100,96,96,94,95.6666666666667,3.54611111111111
"845",2018,"Winter","D","Male","Freshman",48,83,88,88,82,80,90,85.1666666666667,3.38944444444444
"846",2018,"Winter","B","Male","Junior",52,85,98,96,95,95,82,91.8333333333333,3.36944444444444
"847",2018,"Winter","A","Female","Junior",42,83,76,62,91,58,78,74.6666666666667,2.88277777777778
"848",2018,"Winter","B","Female","Junior",57,72,86,90,78,75,74,79.1666666666667,3.43444444444444
"849",2018,"Winter","E","Female","Freshman",37,58,90,88,85,82,64,77.8333333333333,3.15888888888889
"850",2018,"Winter","E","Male","Sophomore",40,70,68,80,85,76,72,75.1666666666667,3.06777777777778
"851",2018,"Winter","B","Male","Junior",40,48,84,38,49,49,46,52.3333333333333,3.08444444444444
"852",2018,"Winter","A","Female","Freshman",25,82,98,94,100,91,96,93.5,3.36944444444444
"853",2018,"Winter","C","Male","Freshman",30,87,98,92,87,76,84,87.3333333333333,3.20944444444444
"854",2018,"Winter","B","Male","Senior",50,88,100,90,78,80,88,87.3333333333333,3.04888888888889
